"Plot Title: 53site0km"
"#","Date Time, GMT-06:00","Pressure, mbar (LGR S/N: 21623142, SEN S/N: 21318866, LBL: Barometric pressure)","Voltage, V (LGR S/N: 21623142, SEN S/N: 21378804)","Wind Speed, m/s (LGR S/N: 21623142, SEN S/N: 21534754, LBL: ws)","Gust Speed, m/s (LGR S/N: 21623142, SEN S/N: 21534754, LBL: gst)","Wind Direction, ø (LGR S/N: 21623142, SEN S/N: 21534754, LBL: wd)","Temp, °C (LGR S/N: 21623142, SEN S/N: 21549907, LBL: t)","RH, % (LGR S/N: 21623142, SEN S/N: 21549907, LBL: rh)"
1,11/04/23 07:37:47 PM,829.350,-0.1937,2.00,3.34,189.5,6.762,91.206
2,11/04/23 07:47:47 PM,829.850,-0.1937,1.67,3.34,188.1,6.778,92.563
3,11/04/23 07:57:47 PM,829.550,-0.1937,1.00,2.00,103.9,6.941,91.276
4,11/04/23 08:07:47 PM,829.850,-0.1937,1.34,3.01,11.2,6.735,92.740
5,11/04/23 08:17:47 PM,829.850,-0.1937,1.00,3.34,50.5,6.515,94.124
6,11/04/23 08:27:47 PM,829.250,-0.1937,5.01,6.35,133.4,6.327,95.950
7,11/04/23 08:37:47 PM,828.650,-0.1937,6.35,7.35,123.5,5.915,98.346
8,11/04/23 08:47:47 PM,828.750,-0.1937,5.34,6.68,124.9,5.869,98.735
9,11/04/23 08:57:47 PM,828.650,-0.1937,5.34,6.35,120.7,5.821,98.938
10,11/04/23 09:07:47 PM,828.650,-0.1937,5.01,5.68,123.5,5.636,99.490
11,11/04/23 09:17:47 PM,828.750,-0.1937,4.01,5.01,116.5,5.582,99.919
12,11/04/23 09:27:47 PM,828.750,-0.1937,3.34,4.01,108.1,5.523,99.997
13,11/04/23 09:37:47 PM,828.650,-0.1937,4.34,6.68,101.1,5.534,99.997
14,11/04/23 09:47:47 PM,828.550,-0.1937,4.01,5.34,108.1,5.641,99.997
15,11/04/23 09:57:47 PM,828.550,-0.1937,3.67,6.68,110.9,5.585,99.997
16,11/04/23 10:07:47 PM,828.050,-0.1937,5.01,6.68,113.7,5.625,99.997
17,11/04/23 10:17:47 PM,827.850,-0.1937,5.68,7.35,106.7,5.668,99.997
18,11/04/23 10:27:47 PM,828.250,-0.1937,4.01,6.68,108.1,5.716,99.997
19,11/04/23 10:37:47 PM,828.550,-0.1937,2.34,5.01,113.7,5.799,99.997
20,11/04/23 10:47:47 PM,828.650,-0.1937,3.01,5.01,95.5,5.941,99.997
21,11/04/23 10:57:47 PM,828.350,-0.1937,3.67,5.01,96.9,5.928,99.997
22,11/04/23 11:07:47 PM,828.250,-0.1937,4.01,6.01,80.0,5.982,99.997
23,11/04/23 11:17:47 PM,828.350,-0.1937,3.34,9.35,102.5,6.502,97.881
24,11/04/23 11:27:47 PM,828.150,-0.1937,5.68,11.02,183.9,8.258,87.085
25,11/04/23 11:37:47 PM,828.250,-0.1937,4.34,7.01,196.5,8.813,83.680
26,11/04/23 11:47:47 PM,827.850,-0.1937,5.68,7.68,199.4,8.974,83.853
27,11/04/23 11:57:47 PM,827.750,-0.1937,5.34,8.68,210.6,9.172,82.695
28,11/05/23 12:07:47 AM,827.550,-0.1937,3.34,6.68,186.7,8.486,87.431
29,11/05/23 12:17:47 AM,827.850,-0.1937,1.00,3.67,174.1,8.145,89.630
30,11/05/23 12:27:47 AM,827.550,-0.1937,2.34,3.34,119.3,7.898,90.939
31,11/05/23 12:37:47 AM,827.250,-0.1937,3.34,5.01,122.1,7.260,93.768
32,11/05/23 12:47:47 AM,827.050,-0.1937,4.68,6.35,110.9,7.033,94.830
33,11/05/23 12:57:47 AM,826.950,-0.1937,5.01,7.01,101.1,6.955,95.146
34,11/05/23 01:07:47 AM,827.050,-0.1937,4.01,5.68,84.2,7.003,95.775
35,11/05/23 01:17:47 AM,827.050,-0.1937,3.34,5.01,82.8,7.397,93.562
36,11/05/23 01:27:47 AM,827.050,-0.1937,2.67,3.34,75.8,6.947,95.689
37,11/05/23 01:37:47 AM,827.050,-0.1937,2.34,2.67,98.3,7.014,95.021
38,11/05/23 01:47:47 AM,827.150,-0.1937,2.67,3.01,109.5,6.738,96.260
39,11/05/23 01:57:47 AM,827.350,-0.1937,1.67,2.67,108.1,6.762,96.345
40,11/05/23 02:07:47 AM,827.450,-0.1937,1.34,3.01,103.9,7.043,94.958
41,11/05/23 02:17:47 AM,827.750,-0.1937,1.67,3.34,11.2,6.445,98.254
42,11/05/23 02:27:47 AM,827.750,-0.1937,1.67,3.34,185.3,6.872,96.843
43,11/05/23 02:37:47 AM,827.350,-0.1937,3.34,6.68,293.4,7.764,89.754
44,11/05/23 02:47:47 AM,826.950,-0.1937,2.67,4.34,328.5,7.217,92.519
45,11/05/23 02:57:47 AM,826.850,-0.1937,2.00,2.67,300.4,6.882,94.034
46,11/05/23 03:07:47 AM,826.950,-0.1937,1.34,2.34,297.6,6.368,97.284
47,11/05/23 03:17:47 AM,826.950,-0.1937,2.00,2.67,311.7,6.453,96.730
48,11/05/23 03:27:47 AM,826.950,-0.1937,0.33,1.67,341.2,6.360,96.431
49,11/05/23 03:37:47 AM,826.850,-0.1937,0.00,0.00,341.2,6.435,95.906
50,11/05/23 03:47:47 AM,826.950,-0.1937,0.00,1.00,259.7,6.652,94.760
51,11/05/23 03:57:47 AM,826.950,-0.1937,0.67,1.67,165.7,6.137,96.345
52,11/05/23 04:07:47 AM,826.950,-0.1937,1.67,4.68,176.9,6.797,92.255
53,11/05/23 04:17:47 AM,826.850,-0.1937,2.00,4.01,234.5,7.354,87.967
54,11/05/23 04:27:47 AM,826.950,-0.1937,1.67,3.34,339.7,6.767,92.201
55,11/05/23 04:37:47 AM,826.950,-0.1937,1.67,3.01,322.9,6.829,93.323
56,11/05/23 04:47:47 AM,826.750,-0.1937,1.00,1.67,287.8,6.845,93.373
57,11/05/23 04:57:47 AM,826.450,-0.1937,1.00,2.34,272.4,6.874,93.001
58,11/05/23 05:07:47 AM,826.550,-0.1937,1.67,2.00,261.1,6.893,92.853
59,11/05/23 05:17:47 AM,826.750,-0.1937,1.67,3.01,287.8,6.775,93.933
60,11/05/23 05:27:47 AM,826.750,-0.1937,3.01,6.68,271.0,6.947,91.057
61,11/05/23 05:37:47 AM,826.750,-0.1937,4.68,8.35,252.7,6.979,88.809
62,11/05/23 05:47:47 AM,826.750,-0.1937,4.68,6.68,248.5,7.054,86.792
63,11/05/23 05:57:47 AM,826.850,-0.1937,5.01,12.69,248.5,6.754,89.297
64,11/05/23 06:07:47 AM,826.650,-0.1937,7.01,14.03,265.3,6.778,87.358
65,11/05/23 06:17:47 AM,826.650,-0.1937,5.68,8.02,278.0,6.893,86.537
66,11/05/23 06:27:47 AM,826.750,-0.1937,5.34,8.35,273.8,6.746,87.312
67,11/05/23 06:37:47 AM,826.550,-0.1937,6.01,8.35,282.2,6.561,88.136
68,11/05/23 06:47:47 AM,826.550,-0.1937,6.35,8.02,283.6,6.236,89.566
69,11/05/23 06:57:47 AM,826.650,-0.1937,6.01,7.68,285.0,6.046,90.059
70,11/05/23 07:07:47 AM,826.650,-0.1937,6.35,7.68,286.4,6.014,90.150
71,11/05/23 07:17:47 AM,826.650,-0.1937,6.35,7.35,286.4,5.906,90.854
72,11/05/23 07:27:47 AM,826.650,-0.1937,6.68,8.68,287.8,6.118,90.245
73,11/05/23 07:37:47 AM,826.550,-0.1937,6.68,9.02,289.2,6.142,89.964
74,11/05/23 07:47:47 AM,826.650,-0.1937,7.01,9.35,287.8,6.057,89.946
75,11/05/23 07:57:47 AM,826.550,-0.1937,7.35,9.02,289.2,6.121,89.084
76,11/05/23 08:07:47 AM,826.550,-0.1937,6.68,8.02,289.2,6.003,89.436
77,11/05/23 08:17:47 AM,826.650,-0.1937,6.01,7.68,289.2,5.909,89.952
78,11/05/23 08:27:47 AM,826.550,-0.1937,6.35,7.68,287.8,6.054,89.131
79,11/05/23 08:37:47 AM,826.650,-0.1937,6.01,8.68,292.0,6.175,88.415
80,11/05/23 08:47:47 AM,826.850,-0.1937,5.34,6.68,303.2,6.059,88.885
81,11/05/23 08:57:47 AM,826.950,-0.1937,5.01,7.01,307.5,6.116,88.710
82,11/05/23 09:07:47 AM,826.950,-0.1937,5.34,7.35,313.1,6.244,88.440
83,11/05/23 09:17:47 AM,827.150,-0.1937,5.01,6.68,307.5,6.207,88.777
84,11/05/23 09:27:47 AM,827.250,-0.1937,5.34,6.68,304.7,6.239,88.687
85,11/05/23 09:37:47 AM,827.350,-0.1937,5.01,7.01,290.6,6.027,89.842
86,11/05/23 09:47:47 AM,827.350,-0.1937,5.34,7.01,287.8,6.196,89.377
87,11/05/23 09:57:47 AM,827.450,-0.1937,5.34,7.01,287.8,6.496,88.762
88,11/05/23 10:07:47 AM,827.250,-0.1937,5.34,7.01,286.4,6.856,87.086
89,11/05/23 10:17:47 AM,827.550,-0.1937,4.34,6.35,282.2,6.654,88.518
90,11/05/23 10:27:47 AM,827.350,-0.1937,3.67,4.68,286.4,6.984,88.093
91,11/05/23 10:37:47 AM,827.050,-0.1937,3.67,5.01,283.6,7.443,86.705
92,11/05/23 10:47:47 AM,827.050,-0.1937,4.34,6.68,286.4,8.019,85.064
93,11/05/23 10:57:47 AM,827.250,-0.1937,5.01,6.68,286.4,7.641,85.148
94,11/05/23 11:07:47 AM,827.350,-0.1937,4.68,7.01,292.0,7.593,85.223
95,11/05/23 11:17:47 AM,827.450,-0.1937,4.34,6.01,299.0,7.676,84.544
96,11/05/23 11:27:47 AM,827.450,-0.1937,4.34,5.68,304.7,7.587,84.878
97,11/05/23 11:37:47 AM,827.350,-0.1937,4.34,6.68,308.9,8.014,83.436
98,11/05/23 11:47:47 AM,827.450,-0.1937,4.68,6.35,310.3,8.461,80.381
99,11/05/23 11:57:47 AM,827.650,-0.1937,4.34,6.01,310.3,8.531,79.205
100,11/05/23 12:07:47 PM,827.650,-0.1937,4.01,6.35,313.1,8.907,78.244
101,11/05/23 12:17:47 PM,827.650,-0.1937,3.34,5.34,307.5,8.944,75.752
102,11/05/23 12:27:47 PM,827.550,-0.1937,4.34,6.01,304.7,8.805,74.067
103,11/05/23 12:37:47 PM,827.450,-0.1937,4.01,5.68,300.4,8.845,75.819
104,11/05/23 12:47:47 PM,827.350,-0.1937,3.34,5.34,279.4,9.113,74.936
105,11/05/23 12:57:47 PM,827.250,-0.1937,4.01,6.35,285.0,9.349,73.384
106,11/05/23 01:07:47 PM,827.250,-0.1937,4.34,6.68,289.2,9.609,72.053
107,11/05/23 01:17:47 PM,827.150,-0.1937,4.34,6.68,290.6,9.990,69.989
108,11/05/23 01:27:47 PM,826.850,-0.1937,4.01,7.35,273.8,9.939,69.409
109,11/05/23 01:37:47 PM,826.750,-0.1937,3.34,5.01,280.8,10.646,67.794
110,11/05/23 01:47:47 PM,826.550,-0.1937,2.67,6.35,285.0,10.520,66.873
111,11/05/23 01:57:47 PM,826.350,-0.1937,3.34,6.35,279.4,10.979,64.968
112,11/05/23 02:07:47 PM,826.250,-0.1937,4.01,6.68,293.4,9.740,68.139
113,11/05/23 02:17:47 PM,826.050,-0.1937,3.34,5.01,294.8,10.679,66.789
114,11/05/23 02:27:47 PM,825.950,-0.1937,3.34,5.34,310.3,11.215,64.921
115,11/05/23 02:37:47 PM,826.050,-0.1937,5.01,8.35,261.1,10.290,64.875
116,11/05/23 02:47:47 PM,826.050,-0.1937,5.68,9.02,268.1,9.652,65.011
117,11/05/23 02:57:47 PM,826.050,-0.1937,4.68,7.68,262.5,10.571,62.409
118,11/05/23 03:07:47 PM,826.050,-0.1937,5.01,7.01,265.3,10.558,62.547
119,11/05/23 03:17:47 PM,825.950,-0.1937,5.68,8.35,283.6,10.392,62.155
120,11/05/23 03:27:47 PM,825.850,-0.1937,6.01,8.02,280.8,10.553,60.853
121,11/05/23 03:37:47 PM,825.750,-0.1937,4.01,7.01,280.8,10.657,62.269
122,11/05/23 03:47:47 PM,825.650,-0.1937,4.01,7.68,279.4,10.850,62.525
123,11/05/23 03:57:47 PM,825.550,-0.1937,4.34,7.35,258.3,10.786,59.930
124,11/05/23 04:07:47 PM,825.550,-0.1937,4.34,6.35,276.6,10.177,60.616
125,11/05/23 04:17:47 PM,825.650,-0.1937,3.01,5.01,266.7,10.274,59.330
126,11/05/23 04:27:47 PM,825.550,-0.1937,3.01,4.68,261.1,10.191,58.296
127,11/05/23 04:37:47 PM,825.550,-0.1937,2.00,3.01,245.7,10.204,58.544
128,11/05/23 04:47:47 PM,825.450,-0.1937,2.34,4.01,245.7,9.915,58.413
129,11/05/23 04:57:47 PM,825.550,-0.1937,2.67,4.01,245.7,9.692,59.466
130,11/05/23 05:07:47 PM,825.550,-0.1937,1.67,3.01,228.8,9.671,59.213
131,11/05/23 05:17:47 PM,825.650,-0.1937,2.67,4.68,223.2,9.510,59.825
132,11/05/23 05:27:47 PM,825.550,-0.1937,3.01,5.34,220.4,9.327,60.092
133,11/05/23 05:37:47 PM,825.550,-0.1937,2.34,3.67,223.2,9.159,61.253
134,11/05/23 05:47:47 PM,825.450,-0.1937,1.67,2.67,220.4,8.987,62.908
135,11/05/23 05:57:47 PM,825.350,-0.1937,2.00,3.01,213.4,8.783,64.277
136,11/05/23 06:07:47 PM,825.250,-0.1937,1.67,2.34,216.2,8.697,64.887
137,11/05/23 06:17:47 PM,825.250,-0.1937,1.34,2.00,206.4,8.555,65.509
138,11/05/23 06:27:47 PM,825.050,-0.1937,1.00,1.34,172.7,8.528,65.675
139,11/05/23 06:37:47 PM,825.050,-0.1937,1.00,1.67,144.6,8.102,67.515
140,11/05/23 06:47:47 PM,825.050,-0.1937,1.67,2.34,109.5,7.976,67.921
141,11/05/23 06:57:47 PM,825.050,-0.1937,1.67,2.34,112.3,7.558,70.068
142,11/05/23 07:07:47 PM,825.050,-0.1937,1.67,2.00,113.7,7.453,70.858
143,11/05/23 07:17:47 PM,825.050,-0.1937,1.67,2.34,147.4,7.488,71.377
144,11/05/23 07:27:47 PM,825.050,-0.1937,2.34,2.34,164.3,8.030,68.742
145,11/05/23 07:37:47 PM,825.050,-0.1937,2.00,2.67,164.3,8.102,68.136
146,11/05/23 07:47:47 PM,825.150,-0.1937,2.34,2.67,167.1,7.944,68.414
147,11/05/23 07:57:47 PM,825.150,-0.1937,1.67,2.34,169.9,8.193,66.703
148,11/05/23 08:07:47 PM,825.050,-0.1937,1.67,2.34,169.9,8.244,66.302
149,11/05/23 08:17:47 PM,825.050,-0.1937,1.67,2.00,155.8,7.711,69.334
150,11/05/23 08:27:47 PM,824.950,-0.1937,2.00,2.34,126.4,5.974,78.161
151,11/05/23 08:37:47 PM,824.950,-0.1937,2.00,2.67,140.4,6.142,77.365
152,11/05/23 08:47:47 PM,824.950,-0.1937,2.34,2.67,134.8,6.140,77.659
153,11/05/23 08:57:47 PM,824.850,-0.1937,2.67,3.01,129.2,5.775,80.021
154,11/05/23 09:07:47 PM,824.750,-0.1937,2.34,2.67,122.1,5.810,80.058
155,11/05/23 09:17:47 PM,824.650,-0.1937,2.67,3.01,117.9,5.681,81.019
156,11/05/23 09:27:47 PM,824.550,-0.1937,3.01,3.67,117.9,5.925,79.950
157,11/05/23 09:37:47 PM,824.450,-0.1937,3.34,4.34,124.9,6.116,79.585
158,11/05/23 09:47:47 PM,824.450,-0.1937,3.34,4.01,132.0,6.043,80.198
159,11/05/23 09:57:47 PM,824.450,-0.1937,3.34,4.01,129.2,5.802,81.448
160,11/05/23 10:07:47 PM,824.450,-0.1937,3.34,4.01,120.7,5.754,81.138
161,11/05/23 10:17:47 PM,824.350,-0.1937,3.34,4.01,115.1,5.614,81.205
162,11/05/23 10:27:47 PM,824.250,-0.1937,3.01,3.67,106.7,5.499,81.471
163,11/05/23 10:37:47 PM,824.250,-0.1937,3.01,4.01,105.3,5.402,82.506
164,11/05/23 10:47:47 PM,824.250,-0.1937,3.67,4.34,112.3,5.188,83.711
165,11/05/23 10:57:47 PM,824.250,-0.1937,3.67,4.34,115.1,5.000,84.787
166,11/05/23 11:07:47 PM,824.150,-0.1937,4.01,4.34,116.5,4.654,86.741
167,11/05/23 11:17:47 PM,824.050,-0.1937,4.01,4.68,113.7,4.368,88.299
168,11/05/23 11:27:47 PM,824.150,-0.1937,4.34,4.68,110.9,4.660,87.004
169,11/05/23 11:37:47 PM,824.150,-0.1937,4.01,4.68,119.3,4.665,86.853
170,11/05/23 11:47:47 PM,824.250,-0.1937,4.34,5.01,112.3,4.756,86.735
171,11/05/23 11:57:47 PM,824.050,-0.1937,4.34,5.01,110.9,4.767,86.915
172,11/06/23 12:07:47 AM,824.050,-0.1937,4.01,5.01,103.9,4.700,87.192
173,11/06/23 12:17:47 AM,824.050,-0.1937,3.67,4.68,101.1,4.748,87.056
174,11/06/23 12:27:47 AM,824.050,-0.1937,3.67,4.34,99.7,4.888,86.404
175,11/06/23 12:37:47 AM,823.950,-0.1937,4.01,4.68,103.9,4.805,86.934
176,11/06/23 12:47:47 AM,823.850,-0.1937,4.34,5.01,108.1,4.633,88.046
177,11/06/23 12:57:47 AM,823.550,-0.1937,4.68,5.34,99.7,4.421,89.233
178,11/06/23 01:07:47 AM,823.450,-0.1937,4.34,5.34,109.5,4.284,90.294
179,11/06/23 01:17:47 AM,823.350,-0.1937,4.68,5.34,115.1,4.158,91.038
180,11/06/23 01:27:47 AM,823.250,-0.1937,4.68,5.34,115.1,4.134,90.861
181,11/06/23 01:37:47 AM,823.250,-0.1937,4.34,5.01,122.1,3.874,92.287
182,11/06/23 01:47:47 AM,823.350,-0.1937,4.68,5.01,123.5,3.791,92.721
183,11/06/23 01:57:47 AM,823.250,-0.1937,5.01,5.68,117.9,3.772,92.940
184,11/06/23 02:07:47 AM,823.250,-0.1937,5.01,5.34,116.5,3.708,93.310
185,11/06/23 02:17:47 AM,823.250,-0.1937,4.68,5.34,116.5,3.783,92.859
186,11/06/23 02:27:47 AM,823.250,-0.1937,4.68,5.01,116.5,3.590,93.614
187,11/06/23 02:37:47 AM,823.050,-0.1937,5.01,5.34,113.7,3.604,93.220
188,11/06/23 02:47:47 AM,822.950,-0.1937,5.01,5.68,115.1,3.558,93.381
189,11/06/23 02:57:47 AM,822.750,-0.1937,5.01,5.34,116.5,3.520,93.625
190,11/06/23 03:07:47 AM,822.650,-0.1937,4.68,5.34,122.1,3.577,93.587
191,11/06/23 03:17:47 AM,822.550,-0.1937,4.68,5.01,113.7,3.601,93.092
192,11/06/23 03:27:47 AM,822.850,-0.1937,4.01,4.68,124.9,3.491,93.407
193,11/06/23 03:37:47 AM,822.750,-0.1937,4.34,4.68,122.1,3.488,93.570
194,11/06/23 03:47:47 AM,822.750,-0.1937,4.34,5.01,113.7,3.150,94.549
195,11/06/23 03:57:47 AM,822.650,-0.1937,5.01,5.34,101.1,3.343,94.514
196,11/06/23 04:07:47 AM,822.650,-0.1937,4.68,5.68,106.7,3.569,93.796
197,11/06/23 04:17:47 AM,822.550,-0.1937,5.01,6.01,106.7,4.081,91.556
198,11/06/23 04:27:47 AM,822.550,-0.1937,4.34,5.01,117.9,4.059,91.360
199,11/06/23 04:37:47 AM,822.650,-0.1937,4.34,4.68,119.3,4.167,90.901
200,11/06/23 04:47:47 AM,822.550,-0.1937,4.34,5.34,120.7,4.461,89.665
201,11/06/23 04:57:47 AM,822.550,-0.1937,4.34,5.01,109.5,4.534,89.604
202,11/06/23 05:07:47 AM,822.450,-0.1937,4.01,7.68,115.1,4.716,89.694
203,11/06/23 05:17:47 AM,822.350,-0.1937,4.01,7.68,113.7,5.129,88.388
204,11/06/23 05:27:47 AM,821.950,-0.1937,3.34,4.68,87.0,4.681,90.303
205,11/06/23 05:37:47 AM,822.050,-0.1937,2.67,3.67,105.3,4.491,91.592
206,11/06/23 05:47:47 AM,821.850,-0.1937,4.01,6.01,94.1,4.569,91.075
207,11/06/23 05:57:47 AM,821.550,-0.1937,3.67,5.01,88.4,4.322,92.357
208,11/06/23 06:07:47 AM,821.250,-0.1937,4.68,6.01,88.4,4.276,91.975
209,11/06/23 06:17:47 AM,821.450,-0.1937,3.67,5.34,102.5,4.132,92.720
210,11/06/23 06:27:47 AM,821.650,-0.1937,2.00,4.01,115.1,3.880,94.705
211,11/06/23 06:37:47 AM,821.950,-0.1937,3.34,4.68,146.0,4.051,93.451
212,11/06/23 06:47:47 AM,821.850,-0.1937,3.34,4.01,124.9,3.789,94.665
213,11/06/23 06:57:47 AM,821.650,-0.1937,4.01,5.68,126.4,3.440,96.596
214,11/06/23 07:07:47 AM,821.650,-0.1937,4.34,5.01,141.8,3.392,96.802
215,11/06/23 07:17:47 AM,821.550,-0.1937,4.34,5.68,134.8,3.486,96.292
216,11/06/23 07:27:47 AM,821.450,-0.1937,4.01,4.68,129.2,3.295,96.451
217,11/06/23 07:37:47 AM,821.450,-0.1937,4.01,4.68,123.5,3.129,97.098
218,11/06/23 07:47:47 AM,821.250,-0.1937,3.67,4.34,119.3,2.949,97.682
219,11/06/23 07:57:47 AM,821.250,-0.1937,3.34,4.34,116.5,2.952,98.062
220,11/06/23 08:07:47 AM,821.250,-0.1937,3.67,4.68,115.1,2.920,97.942
221,11/06/23 08:17:47 AM,821.150,-0.1937,4.01,5.34,116.5,2.711,98.004
222,11/06/23 08:27:47 AM,821.150,-0.1937,4.01,4.68,115.1,2.435,98.572
223,11/06/23 08:37:47 AM,821.250,-0.1937,3.34,4.01,113.7,2.563,99.005
224,11/06/23 08:47:47 AM,821.050,-0.1937,4.34,5.01,110.9,2.311,99.007
225,11/06/23 08:57:47 AM,821.150,-0.1937,3.34,4.34,120.7,2.242,99.763
226,11/06/23 09:07:47 AM,821.050,-0.1937,4.01,5.01,119.3,2.161,99.942
227,11/06/23 09:17:47 AM,821.050,-0.1937,4.34,5.01,119.3,2.239,99.997
228,11/06/23 09:27:47 AM,821.050,-0.1937,4.34,5.34,119.3,2.384,99.997
229,11/06/23 09:37:47 AM,820.950,-0.1937,4.01,5.68,119.3,2.673,99.997
230,11/06/23 09:47:47 AM,821.050,-0.1937,5.01,7.35,132.0,2.834,99.997
231,11/06/23 09:57:47 AM,821.150,-0.1937,7.68,11.35,136.2,4.531,91.539
232,11/06/23 10:07:47 AM,821.550,-0.1937,6.68,10.02,148.8,4.614,92.125
233,11/06/23 10:17:47 AM,820.750,-0.1937,7.35,9.35,132.0,4.786,94.160
234,11/06/23 10:27:47 AM,820.850,-0.1937,7.35,8.68,123.5,5.134,93.671
235,11/06/23 10:37:47 AM,820.750,-0.1937,7.01,9.02,129.2,5.681,93.843
236,11/06/23 10:47:47 AM,819.850,-0.1937,8.68,10.35,124.9,6.652,89.984
237,11/06/23 10:57:47 AM,820.350,-0.1937,6.68,9.35,117.9,6.378,92.416
238,11/06/23 11:07:47 AM,820.650,-0.1937,6.01,8.35,117.9,5.638,94.263
239,11/06/23 11:17:47 AM,821.050,-0.1937,4.68,7.35,127.8,5.459,95.511
240,11/06/23 11:27:47 AM,820.850,-0.1937,5.01,6.68,127.8,5.660,95.572
241,11/06/23 11:37:47 AM,820.750,-0.1937,5.01,6.35,115.1,5.692,94.868
242,11/06/23 11:47:47 AM,820.950,-0.1937,4.01,6.35,113.7,5.295,95.926
243,11/06/23 11:57:47 AM,820.850,-0.1937,4.01,6.68,117.9,5.188,98.122
244,11/06/23 12:07:47 PM,821.050,-0.1937,2.67,4.34,122.1,5.467,98.140
245,11/06/23 12:17:47 PM,820.850,-0.1937,2.67,4.34,117.9,6.368,95.360
246,11/06/23 12:27:47 PM,820.850,-0.1937,2.00,4.68,140.4,6.424,93.762
247,11/06/23 12:37:47 PM,820.650,-0.1937,3.34,5.68,200.8,7.998,83.468
248,11/06/23 12:47:47 PM,820.650,-0.1937,1.00,2.67,154.4,8.349,85.588
249,11/06/23 12:57:47 PM,820.650,-0.1937,1.00,2.67,140.4,7.539,92.908
250,11/06/23 01:07:47 PM,820.450,-0.1937,0.67,2.34,193.7,7.885,87.893
251,11/06/23 01:17:47 PM,820.350,-0.1937,3.34,7.68,258.3,7.534,88.103
252,11/06/23 01:27:47 PM,820.150,-0.1937,11.02,15.03,275.2,5.381,94.618
253,11/06/23 01:37:47 PM,820.450,-0.1937,6.68,10.02,265.3,5.046,95.531
254,11/06/23 01:47:47 PM,820.650,-0.1937,6.68,11.02,262.5,5.284,92.914
255,11/06/23 01:57:47 PM,820.250,-0.1937,8.02,12.69,269.6,5.721,90.919
256,11/06/23 02:07:47 PM,820.150,-0.1937,8.68,11.35,278.0,5.960,89.621
257,11/06/23 02:17:47 PM,819.950,-0.1937,9.68,12.36,280.8,6.368,91.275
258,11/06/23 02:27:47 PM,819.650,-0.1937,10.02,13.02,287.8,6.014,94.118
259,11/06/23 02:37:47 PM,819.750,-0.1937,9.68,12.36,289.2,6.432,92.493
260,11/06/23 02:47:47 PM,819.650,-0.1937,10.69,13.02,287.8,5.869,91.832
261,11/06/23 02:57:47 PM,820.150,-0.1937,9.02,12.36,289.2,5.590,93.318
262,11/06/23 03:07:47 PM,820.250,-0.1937,8.35,10.69,289.2,5.421,92.227
263,11/06/23 03:17:47 PM,820.450,-0.1937,8.02,11.35,289.2,5.110,92.732
264,11/06/23 03:27:47 PM,820.650,-0.1937,8.68,12.02,286.4,4.831,94.719
265,11/06/23 03:37:47 PM,820.750,-0.1937,10.35,14.36,292.0,4.215,98.573
266,11/06/23 03:47:47 PM,820.950,-0.1937,10.69,14.69,287.8,3.805,99.945
267,11/06/23 03:57:47 PM,820.750,-0.1937,13.02,17.03,289.2,3.410,99.442
268,11/06/23 04:07:47 PM,821.050,-0.1937,12.69,15.70,287.8,3.118,98.956
269,11/06/23 04:17:47 PM,821.050,-0.1937,12.69,16.36,289.2,3.086,97.015
270,11/06/23 04:27:47 PM,821.550,-0.1937,10.02,14.36,290.6,2.971,98.018
271,11/06/23 04:37:47 PM,821.850,-0.1937,7.01,10.02,294.8,3.086,97.055
272,11/06/23 04:47:47 PM,822.050,-0.1937,5.68,7.68,287.8,3.032,97.174
273,11/06/23 04:57:47 PM,822.150,-0.1937,4.68,6.01,286.4,3.065,97.612
274,11/06/23 05:07:47 PM,822.050,-0.1937,4.34,5.34,286.4,3.335,96.571
275,11/06/23 05:17:47 PM,821.850,-0.1937,4.68,6.01,285.0,3.354,95.219
276,11/06/23 05:27:47 PM,821.950,-0.1937,4.68,5.68,283.6,3.322,94.461
277,11/06/23 05:37:47 PM,821.950,-0.1937,4.68,6.01,285.0,3.480,92.340
278,11/06/23 05:47:47 PM,821.950,-0.1937,5.01,6.01,285.0,3.220,93.381
279,11/06/23 05:57:47 PM,822.050,-0.1937,4.68,5.68,292.0,3.504,93.388
280,11/06/23 06:07:47 PM,822.150,-0.1937,3.67,6.01,296.2,3.957,90.553
281,11/06/23 06:17:47 PM,822.250,-0.1937,3.01,4.68,290.6,3.255,93.625
282,11/06/23 06:27:47 PM,822.250,-0.1937,3.34,4.34,289.2,2.657,95.615
283,11/06/23 06:37:47 PM,822.350,-0.1937,2.67,3.67,286.4,2.569,95.734
284,11/06/23 06:47:47 PM,822.350,-0.1937,2.67,3.67,293.4,2.402,95.476
285,11/06/23 06:57:47 PM,822.450,-0.1937,1.67,2.67,307.5,2.290,95.486
286,11/06/23 07:07:47 PM,822.650,-0.1937,2.00,3.01,297.6,2.327,94.635
287,11/06/23 07:17:47 PM,822.750,-0.1937,1.34,3.01,279.4,2.520,93.910
288,11/06/23 07:27:47 PM,822.950,-0.1937,0.33,1.67,272.4,2.582,93.500
289,11/06/23 07:37:47 PM,823.050,-0.1937,0.67,1.67,293.4,2.721,92.372
290,11/06/23 07:47:47 PM,823.050,-0.1937,0.00,0.33,297.6,2.314,94.652
291,11/06/23 07:57:47 PM,823.150,-0.1937,0.00,0.00,292.0,2.625,93.245
