"Plot Title: site8km"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21623140, SEN S/N: 21549913)","RH, % (LGR S/N: 21623140, SEN S/N: 21549913)","Wind Speed, m/s (LGR S/N: 21623140, SEN S/N: 21550053)","Gust Speed, m/s (LGR S/N: 21623140, SEN S/N: 21550053)","Wind Direction, ø (LGR S/N: 21623140, SEN S/N: 21550053)","Pressure, mbar (LGR S/N: 21623140, SEN S/N: 21569227)"
1,11/17/24 04:52:25 PM,-1.402,99.997,4.68,5.68,60.4,833.650
2,11/17/24 05:02:25 PM,-1.426,99.997,3.67,6.01,63.2,833.650
3,11/17/24 05:12:25 PM,-1.464,99.997,3.67,6.68,64.6,833.650
4,11/17/24 05:22:25 PM,-1.514,99.997,3.34,6.01,74.4,833.450
5,11/17/24 05:32:25 PM,-1.547,99.997,3.34,5.01,71.6,833.350
6,11/17/24 05:42:25 PM,-1.544,99.997,3.01,5.68,60.4,833.350
7,11/17/24 05:52:25 PM,-1.488,99.997,3.34,5.01,63.2,833.250
8,11/17/24 06:02:25 PM,-1.434,99.997,4.34,6.68,66.0,833.150
9,11/17/24 06:12:25 PM,-1.429,99.997,4.01,6.01,73.0,833.150
10,11/17/24 06:22:25 PM,-1.450,99.997,4.68,6.68,73.0,833.050
11,11/17/24 06:32:25 PM,-1.557,99.997,5.01,7.01,70.2,832.950
12,11/17/24 06:42:25 PM,-1.678,99.997,5.01,6.68,66.0,832.850
13,11/17/24 06:52:25 PM,-1.710,99.997,4.68,7.35,74.4,832.850
14,11/17/24 07:02:25 PM,-1.683,99.997,4.01,6.01,81.4,832.950
15,11/17/24 07:12:25 PM,-1.756,99.997,4.68,6.68,75.8,832.750
16,11/17/24 07:22:25 PM,-1.772,99.997,4.34,6.68,77.2,832.650
17,11/17/24 07:32:25 PM,-1.850,99.997,5.01,7.68,73.0,832.650
18,11/17/24 07:42:25 PM,-1.901,99.997,4.34,6.68,74.4,832.550
19,11/17/24 07:52:25 PM,-1.890,99.997,3.67,5.01,77.2,832.650
20,11/17/24 08:02:25 PM,-1.842,99.997,4.01,6.01,82.8,832.550
21,11/17/24 08:12:25 PM,-1.893,99.997,4.34,6.35,81.4,832.350
22,11/17/24 08:22:25 PM,-1.922,99.997,4.01,6.01,82.8,832.250
23,11/17/24 08:32:25 PM,-1.943,99.997,4.34,6.35,78.6,832.050
24,11/17/24 08:42:25 PM,-1.935,99.997,4.34,6.01,78.6,832.050
25,11/17/24 08:52:25 PM,-1.954,99.997,3.34,5.01,75.8,832.150
26,11/17/24 09:02:25 PM,-1.968,99.997,4.01,6.35,74.4,831.950
27,11/17/24 09:12:25 PM,-1.976,99.997,3.67,5.68,82.8,831.750
28,11/17/24 09:22:25 PM,-1.957,99.997,3.34,5.01,80.0,831.650
29,11/17/24 09:32:25 PM,-1.992,99.997,4.34,6.35,81.4,831.350
30,11/17/24 09:42:25 PM,-2.077,99.997,4.01,6.35,87.0,831.250
31,11/17/24 09:52:25 PM,-2.139,99.997,4.01,5.68,85.6,831.250
32,11/17/24 10:02:25 PM,-2.107,99.997,3.67,6.01,84.2,831.250
33,11/17/24 10:12:25 PM,-2.077,99.997,3.67,5.68,91.3,831.050
34,11/17/24 10:22:25 PM,-2.061,99.997,4.34,6.68,92.7,830.750
35,11/17/24 10:32:25 PM,-1.943,99.997,4.01,6.01,99.7,830.750
36,11/17/24 10:42:25 PM,-1.922,99.997,4.01,7.01,88.4,830.650
37,11/17/24 10:52:25 PM,-1.890,99.997,3.34,6.01,94.1,830.550
38,11/17/24 11:02:25 PM,-1.901,99.997,2.67,3.67,99.7,830.450
39,11/17/24 11:12:25 PM,-1.906,99.997,2.00,4.01,102.5,830.550
40,11/17/24 11:22:25 PM,-1.898,99.997,2.00,3.67,91.3,830.250
41,11/17/24 11:32:25 PM,-1.901,99.997,2.00,3.01,99.7,830.150
42,11/17/24 11:42:25 PM,-1.898,99.997,1.34,2.34,103.9,830.050
43,11/17/24 11:52:25 PM,-1.850,99.997,1.67,2.67,139.0,829.950
44,11/18/24 12:02:25 AM,-1.817,99.997,2.34,4.01,112.3,829.950
45,11/18/24 12:12:25 AM,-1.783,99.997,2.00,3.34,98.3,829.950
46,11/18/24 12:22:25 AM,-1.761,99.997,1.34,3.01,82.8,829.850
47,11/18/24 12:32:25 AM,-1.764,99.997,0.67,1.67,95.5,829.950
48,11/18/24 12:42:25 AM,-1.742,99.997,0.67,2.00,137.6,830.050
49,11/18/24 12:52:25 AM,-1.761,99.997,0.67,2.00,240.1,829.950
50,11/18/24 01:02:25 AM,-1.756,99.997,0.33,1.00,276.6,829.850
51,11/18/24 01:12:25 AM,-1.775,99.997,0.33,1.00,276.6,829.650
52,11/18/24 01:22:25 AM,-1.783,99.997,0.33,1.00,276.6,829.450
53,11/18/24 01:32:25 AM,-1.764,99.997,1.00,1.67,256.9,829.450
54,11/18/24 01:42:25 AM,-1.506,99.997,2.34,6.68,241.5,829.450
55,11/18/24 01:52:25 AM,-0.925,99.997,5.34,10.02,268.1,829.250
56,11/18/24 02:02:25 AM,-1.177,99.997,9.02,14.36,271.0,829.250
57,11/18/24 02:12:25 AM,-1.493,99.997,8.35,12.69,276.6,829.050
58,11/18/24 02:22:25 AM,-1.614,99.997,7.35,11.02,285.0,828.850
59,11/18/24 02:32:25 AM,-1.638,99.997,7.35,10.02,289.2,828.650
60,11/18/24 02:42:25 AM,-1.606,99.997,6.68,10.69,283.6,828.850
61,11/18/24 02:52:25 AM,-1.654,99.997,5.01,7.35,280.8,829.250
62,11/18/24 03:02:25 AM,-1.697,99.997,5.68,8.02,282.2,828.950
63,11/18/24 03:12:25 AM,-1.681,99.997,5.68,9.35,280.8,828.950
64,11/18/24 03:22:25 AM,-1.681,99.997,5.34,7.01,282.2,829.150
65,11/18/24 03:32:25 AM,-1.742,99.997,5.01,7.68,276.6,829.350
66,11/18/24 03:42:25 AM,-1.823,99.997,4.68,7.35,271.0,829.650
67,11/18/24 03:52:25 AM,-1.882,99.997,5.01,8.35,276.6,829.450
68,11/18/24 04:02:25 AM,-1.986,99.997,5.01,6.68,271.0,829.250
69,11/18/24 04:12:25 AM,-2.008,99.997,4.68,8.02,265.3,829.150
70,11/18/24 04:22:25 AM,-2.096,99.896,4.01,6.01,265.3,829.450
71,11/18/24 04:32:25 AM,-2.177,98.930,3.34,5.01,271.0,829.550
72,11/18/24 04:42:25 AM,-2.214,94.728,4.01,6.35,275.2,829.850
73,11/18/24 04:52:25 AM,-2.244,89.831,5.01,7.35,275.2,830.050
74,11/18/24 05:02:25 AM,-2.222,87.709,5.68,9.68,269.6,830.250
75,11/18/24 05:12:25 AM,-2.273,87.295,5.68,9.02,263.9,830.150
76,11/18/24 05:22:25 AM,-2.375,87.109,5.01,7.01,249.9,830.350
77,11/18/24 05:32:25 AM,-2.525,89.250,5.01,7.68,249.9,830.550
78,11/18/24 05:42:25 AM,-2.514,90.939,5.01,7.68,249.9,830.650
79,11/18/24 05:52:25 AM,-2.592,91.128,5.01,7.01,255.5,830.750
80,11/18/24 06:02:25 AM,-2.839,92.612,4.34,7.35,266.7,830.250
81,11/18/24 06:12:25 AM,-2.876,93.292,5.34,7.35,261.1,830.350
82,11/18/24 06:22:25 AM,-3.080,93.349,4.68,7.01,258.3,830.650
83,11/18/24 06:32:25 AM,-3.102,91.769,5.01,8.02,251.3,830.750
84,11/18/24 06:42:25 AM,-3.276,92.454,5.68,8.68,254.1,830.750
85,11/18/24 06:52:25 AM,-3.086,91.199,6.35,10.35,261.1,830.750
86,11/18/24 07:02:25 AM,-3.053,90.352,7.01,9.68,262.5,830.750
87,11/18/24 07:12:25 AM,-3.198,90.205,6.35,9.02,263.9,830.950
88,11/18/24 07:22:25 AM,-3.126,87.584,7.35,10.02,266.7,831.250
89,11/18/24 07:32:25 AM,-3.268,87.463,6.01,8.35,275.2,831.450
90,11/18/24 07:42:25 AM,-3.019,86.232,6.35,9.35,285.0,831.650
91,11/18/24 07:52:25 AM,-3.045,86.403,6.01,8.68,279.4,831.750
92,11/18/24 08:02:25 AM,-3.134,87.037,5.68,8.02,275.2,831.950
93,11/18/24 08:12:25 AM,-2.847,85.087,5.34,8.02,273.8,831.950
94,11/18/24 08:22:25 AM,-2.745,83.124,5.68,9.02,269.6,831.950
95,11/18/24 08:32:25 AM,-2.748,82.730,6.35,9.68,265.3,831.950
96,11/18/24 08:42:25 AM,-2.721,83.734,6.68,9.68,261.1,832.050
97,11/18/24 08:52:25 AM,-2.632,83.528,7.01,9.68,261.1,832.250
98,11/18/24 09:02:25 AM,-2.576,83.194,6.68,10.35,259.7,832.250
99,11/18/24 09:12:25 AM,-2.568,82.329,6.68,10.35,259.7,832.450
100,11/18/24 09:22:25 AM,-2.461,82.080,7.01,9.02,259.7,832.450
101,11/18/24 09:32:25 AM,-2.313,81.633,7.01,11.35,259.7,832.650
102,11/18/24 09:42:25 AM,-2.120,81.355,6.68,9.35,262.5,832.650
103,11/18/24 09:52:25 AM,-2.359,82.991,6.68,9.68,265.3,832.950
104,11/18/24 10:02:25 AM,-2.498,84.410,6.35,9.68,276.6,833.150
105,11/18/24 10:12:25 AM,-2.544,85.156,6.35,9.35,269.6,833.450
106,11/18/24 10:22:25 AM,-2.488,85.539,6.68,9.68,271.0,833.350
107,11/18/24 10:32:25 AM,-2.364,85.835,6.35,10.02,269.6,833.450
108,11/18/24 10:42:25 AM,-2.091,85.093,6.35,9.35,273.8,833.350
109,11/18/24 10:52:25 AM,-1.372,81.735,6.68,9.68,275.2,833.050
110,11/18/24 11:02:25 AM,-1.010,79.644,6.68,9.35,275.2,833.250
111,11/18/24 11:12:25 AM,-1.201,79.405,6.68,10.69,271.0,833.350
112,11/18/24 11:22:25 AM,-1.343,78.611,7.35,10.69,275.2,833.250
113,11/18/24 11:32:25 AM,-1.035,77.050,7.68,11.02,278.0,832.950
114,11/18/24 11:42:25 AM,-0.898,77.282,7.35,10.35,269.6,833.050
115,11/18/24 11:52:25 AM,-1.051,77.055,7.01,10.02,269.6,833.250
116,11/18/24 12:02:25 PM,-1.485,78.837,6.68,9.68,273.8,833.550
117,11/18/24 12:12:25 PM,-1.750,79.631,6.35,9.68,268.1,833.950
118,11/18/24 12:22:25 PM,-1.737,79.277,6.68,9.35,265.3,833.950
119,11/18/24 12:32:25 PM,-1.965,80.148,6.68,9.68,268.1,834.050
120,11/18/24 12:42:25 PM,-1.606,79.071,6.01,9.68,273.8,833.750
121,11/18/24 12:52:25 PM,-1.871,80.398,5.68,8.68,271.0,834.150
122,11/18/24 01:02:25 PM,-2.053,81.389,5.68,9.02,258.3,834.350
123,11/18/24 01:12:25 PM,-2.190,83.308,6.01,9.02,258.3,834.350
124,11/18/24 01:22:25 PM,-1.370,81.707,5.68,8.68,263.9,833.850
125,11/18/24 01:32:25 PM,-1.557,83.600,6.35,8.68,272.4,833.850
126,11/18/24 01:42:25 PM,-1.726,84.515,6.01,8.02,279.4,833.650
127,11/18/24 01:52:25 PM,-2.083,85.946,4.68,7.35,266.7,834.250
128,11/18/24 02:02:25 PM,-2.246,87.106,4.68,6.35,265.3,834.350
129,11/18/24 02:12:25 PM,-2.354,88.623,4.68,7.01,276.6,834.450
130,11/18/24 02:22:25 PM,-3.059,93.880,4.68,8.02,275.2,834.550
131,11/18/24 02:32:25 PM,-3.059,93.706,4.68,7.01,276.6,834.450
132,11/18/24 02:42:25 PM,-2.812,90.397,4.68,7.01,266.7,834.550
133,11/18/24 02:52:25 PM,-2.705,90.407,4.34,6.68,265.3,834.250
134,11/18/24 03:02:25 PM,-2.799,89.619,3.67,5.34,262.5,834.350
135,11/18/24 03:12:25 PM,-2.246,87.776,4.34,6.35,262.5,834.250
136,11/18/24 03:22:25 PM,-1.624,85.246,4.34,6.68,259.7,834.250
137,11/18/24 03:32:25 PM,-1.874,86.577,4.68,7.35,265.3,834.450
138,11/18/24 03:42:25 PM,-2.587,90.996,4.68,7.35,261.1,834.950
139,11/18/24 03:52:25 PM,-3.032,91.174,4.01,6.01,254.1,835.150
140,11/18/24 04:02:25 PM,-3.472,93.951,4.68,7.35,249.9,835.250
141,11/18/24 04:12:25 PM,-3.415,93.100,5.68,8.35,255.5,835.150
142,11/18/24 04:22:25 PM,-3.702,92.149,5.01,7.68,259.7,835.150
143,11/18/24 04:32:25 PM,-3.820,92.575,5.01,7.01,262.5,835.050
144,11/18/24 04:42:25 PM,-3.820,92.491,4.34,6.68,262.5,834.950
145,11/18/24 04:52:25 PM,-4.013,92.749,4.01,6.01,263.9,835.050
146,11/18/24 05:02:25 PM,-4.378,93.884,3.01,4.68,269.6,835.250
147,11/18/24 05:12:25 PM,-4.667,94.434,2.67,4.34,263.9,835.350
148,11/18/24 05:22:25 PM,-4.981,94.641,2.00,3.34,283.6,835.350
149,11/18/24 05:32:25 PM,-5.603,95.352,0.67,1.67,289.2,835.450
150,11/18/24 05:42:25 PM,-5.769,95.929,0.67,1.67,266.7,835.550
151,11/18/24 05:52:25 PM,-5.890,95.750,0.67,1.67,286.4,835.650
152,11/18/24 06:02:25 PM,-6.523,98.160,0.33,1.34,61.8,835.750
153,11/18/24 06:12:25 PM,-6.040,98.485,1.00,1.67,179.7,835.750
154,11/18/24 06:22:25 PM,-6.364,98.088,1.00,2.00,263.9,835.850
155,11/18/24 06:32:25 PM,-5.895,97.768,2.00,3.01,256.9,835.850
156,11/18/24 06:42:25 PM,-5.740,96.524,2.34,3.01,256.9,835.950
157,11/18/24 06:52:25 PM,-6.120,96.466,2.00,2.67,256.9,835.950
158,11/18/24 07:02:25 PM,-7.850,96.767,1.00,1.67,279.4,836.050
159,11/18/24 07:12:25 PM,-8.919,98.833,1.00,1.67,248.5,836.150
160,11/18/24 07:22:25 PM,-8.667,98.585,1.00,1.67,301.8,836.250
161,11/18/24 07:32:25 PM,-7.954,98.651,0.67,1.67,318.7,836.250
162,11/18/24 07:42:25 PM,-7.069,99.593,2.00,2.67,237.3,836.150
163,11/18/24 07:52:25 PM,-6.506,99.130,1.34,2.34,213.4,836.150
164,11/18/24 08:02:25 PM,-7.134,98.865,2.00,3.01,230.2,836.250
165,11/18/24 08:12:25 PM,-6.158,96.246,1.34,2.00,233.1,836.350
166,11/18/24 08:22:25 PM,-5.981,93.230,1.67,2.34,254.1,836.450
167,11/18/24 08:32:25 PM,-6.297,96.338,2.00,2.67,263.9,836.450
168,11/18/24 08:42:25 PM,-6.220,98.386,1.00,1.67,259.7,836.350
169,11/18/24 08:52:25 PM,-5.850,99.469,1.34,2.00,256.9,836.450
170,11/18/24 09:02:25 PM,-5.099,99.130,1.67,2.67,231.6,836.450
171,11/18/24 09:12:25 PM,-4.517,97.256,3.67,6.35,263.9,836.450
172,11/18/24 09:22:25 PM,-4.681,94.394,3.01,4.34,255.5,836.650
173,11/18/24 09:32:25 PM,-5.008,95.912,2.67,4.34,259.7,836.750
174,11/18/24 09:42:25 PM,-5.214,96.532,2.34,3.01,247.1,836.750
175,11/18/24 09:52:25 PM,-5.346,96.120,1.67,2.34,249.9,836.750
176,11/18/24 10:02:25 PM,-5.662,95.836,1.67,2.67,230.2,836.850
177,11/18/24 10:12:25 PM,-5.710,97.205,2.00,2.67,226.0,836.850
178,11/18/24 10:22:25 PM,-5.045,97.301,2.00,3.34,244.3,836.850
179,11/18/24 10:32:25 PM,-4.539,96.350,2.34,4.01,258.3,836.750
180,11/18/24 10:42:25 PM,-4.919,96.135,2.00,3.01,255.5,836.750
181,11/18/24 10:52:25 PM,-5.340,96.213,2.00,3.67,256.9,836.750
182,11/18/24 11:02:25 PM,-5.295,95.976,2.67,4.34,256.9,836.750
183,11/18/24 11:12:25 PM,-4.933,96.324,3.67,5.34,252.7,836.850
184,11/18/24 11:22:25 PM,-4.568,95.358,3.67,6.35,251.3,836.850
185,11/18/24 11:32:25 PM,-4.445,95.001,3.67,5.68,245.7,836.950
186,11/18/24 11:42:25 PM,-4.249,94.376,4.01,5.34,248.5,837.050
187,11/18/24 11:52:25 PM,-4.228,93.646,4.01,5.68,248.5,837.050
188,11/19/24 12:02:25 AM,-4.611,93.513,3.34,5.34,256.9,837.150
189,11/19/24 12:12:25 AM,-4.884,94.270,3.01,4.34,259.7,837.150
190,11/19/24 12:22:25 AM,-4.737,94.551,3.01,4.34,254.1,837.250
191,11/19/24 12:32:25 AM,-4.517,94.711,3.34,4.68,245.7,837.350
192,11/19/24 12:42:25 AM,-4.362,95.111,3.34,4.68,247.1,837.450
193,11/19/24 12:52:25 AM,-4.389,94.615,3.34,4.68,247.1,837.450
194,11/19/24 01:02:25 AM,-4.485,95.048,3.01,4.34,254.1,837.450
195,11/19/24 01:12:25 AM,-4.520,95.314,2.34,3.34,256.9,837.450
196,11/19/24 01:22:25 AM,-4.584,95.088,2.34,3.01,258.3,837.550
197,11/19/24 01:32:25 AM,-4.968,94.833,2.00,3.01,256.9,837.450
198,11/19/24 01:42:25 AM,-5.321,95.239,2.00,2.67,266.7,837.550
199,11/19/24 01:52:25 AM,-5.686,95.747,1.67,2.67,271.0,837.650
200,11/19/24 02:02:25 AM,-5.509,95.567,2.34,3.67,252.7,837.650
201,11/19/24 02:12:25 AM,-5.043,93.942,3.01,3.67,247.1,837.550
202,11/19/24 02:22:25 AM,-5.568,93.256,2.67,4.01,245.7,837.550
203,11/19/24 02:32:25 AM,-6.793,92.764,2.34,3.01,235.9,837.750
204,11/19/24 02:42:25 AM,-8.592,95.521,2.67,3.34,228.8,838.050
205,11/19/24 02:52:25 AM,-8.844,96.226,2.00,3.01,240.1,838.250
206,11/19/24 03:02:25 AM,-8.673,96.999,0.33,2.00,271.0,838.350
207,11/19/24 03:12:25 AM,-7.957,96.097,0.67,1.67,273.8,838.350
208,11/19/24 03:22:25 AM,-9.809,94.022,0.33,1.34,304.7,838.450
209,11/19/24 03:32:25 AM,-9.171,99.509,0.67,2.00,306.1,838.550
210,11/19/24 03:42:25 AM,-7.201,98.347,1.67,3.34,272.4,838.550
211,11/19/24 03:52:25 AM,-6.560,94.488,1.67,3.01,278.0,838.550
212,11/19/24 04:02:25 AM,-9.576,94.267,1.67,3.01,39.3,838.750
213,11/19/24 04:12:25 AM,-10.338,97.484,1.34,2.00,134.8,838.850
214,11/19/24 04:22:25 AM,-8.860,98.123,1.67,2.34,150.2,839.050
215,11/19/24 04:32:25 AM,-8.477,95.718,1.00,2.00,183.9,839.050
216,11/19/24 04:42:25 AM,-7.842,95.673,1.34,2.34,167.1,839.150
217,11/19/24 04:52:25 AM,-6.769,94.125,1.00,2.00,126.4,839.150
218,11/19/24 05:02:25 AM,-6.635,91.751,1.00,2.34,21.1,839.050
219,11/19/24 05:12:25 AM,-6.557,91.279,1.34,2.00,269.6,839.250
220,11/19/24 05:22:25 AM,-6.584,89.010,2.34,3.34,262.5,839.250
221,11/19/24 05:32:25 AM,-7.418,89.461,3.01,4.01,262.5,839.350
222,11/19/24 05:42:25 AM,-7.675,89.543,3.34,4.34,262.5,839.350
223,11/19/24 05:52:25 AM,-7.949,90.025,3.01,4.01,256.9,839.350
224,11/19/24 06:02:25 AM,-7.552,90.320,3.01,4.34,242.9,839.450
225,11/19/24 06:12:25 AM,-7.271,89.659,3.01,4.34,233.1,839.350
226,11/19/24 06:22:25 AM,-8.292,92.087,3.34,4.34,228.8,839.450
227,11/19/24 06:32:25 AM,-7.842,93.628,2.67,3.67,237.3,839.550
228,11/19/24 06:42:25 AM,-7.812,94.018,3.67,4.34,228.8,839.650
229,11/19/24 06:52:25 AM,-7.753,93.898,4.01,5.01,228.8,839.750
230,11/19/24 07:02:25 AM,-8.045,94.925,3.67,5.01,227.4,839.850
231,11/19/24 07:12:25 AM,-7.378,94.073,3.67,4.34,228.8,839.850
232,11/19/24 07:22:25 AM,-7.147,92.935,4.01,4.68,228.8,839.950
233,11/19/24 07:32:25 AM,-7.002,91.987,3.67,4.68,235.9,840.150
234,11/19/24 07:42:25 AM,-6.866,90.704,3.67,4.34,238.7,840.350
235,11/19/24 07:52:25 AM,-8.128,89.558,2.34,3.34,265.3,840.450
236,11/19/24 08:02:25 AM,-9.879,91.168,2.34,3.01,276.6,840.450
237,11/19/24 08:12:25 AM,-9.448,90.208,0.67,2.67,261.1,840.550
238,11/19/24 08:22:25 AM,-9.225,89.633,1.34,3.01,279.4,840.650
239,11/19/24 08:32:25 AM,-8.236,89.511,2.34,3.67,278.0,840.850
240,11/19/24 08:42:25 AM,-7.702,87.074,2.00,3.01,290.6,840.850
241,11/19/24 08:52:25 AM,-7.584,88.312,2.34,3.01,293.4,840.950
242,11/19/24 09:02:25 AM,-6.831,88.232,1.67,2.67,290.6,840.850
243,11/19/24 09:12:25 AM,-6.013,86.151,1.67,2.34,278.0,840.850
244,11/19/24 09:22:25 AM,-5.067,84.552,1.34,2.67,235.9,840.850
245,11/19/24 09:32:25 AM,-3.957,82.171,1.00,1.67,259.7,840.950
246,11/19/24 09:42:25 AM,-3.150,79.149,1.00,1.67,251.3,840.850
247,11/19/24 09:52:25 AM,-2.788,77.574,1.00,1.67,256.9,840.650
248,11/19/24 10:02:25 AM,-1.600,72.940,0.33,1.00,263.9,840.150
249,11/19/24 10:12:25 AM,-1.158,70.283,0.33,1.00,263.9,840.150
250,11/19/24 10:22:25 AM,-0.150,64.865,0.33,1.00,251.3,840.150
251,11/19/24 10:32:25 AM,0.365,63.780,0.33,1.34,171.3,840.350
252,11/19/24 10:42:25 AM,0.494,63.621,0.33,1.34,25.3,840.750
253,11/19/24 10:52:25 AM,-0.246,65.605,0.67,1.34,21.1,840.750
254,11/19/24 11:02:25 AM,-0.217,66.392,0.67,1.00,9.8,840.750
255,11/19/24 11:12:25 AM,-0.657,67.407,1.00,1.67,8.4,840.750
256,11/19/24 11:22:25 AM,-0.053,63.949,1.00,2.00,30.9,840.850
257,11/19/24 11:32:25 AM,1.566,55.959,1.00,1.67,56.2,840.950
258,11/19/24 11:42:25 AM,1.668,54.623,1.34,2.67,63.2,840.850
259,11/19/24 11:52:25 AM,0.491,57.327,1.67,3.34,75.8,840.850
260,11/19/24 12:02:25 PM,-0.249,62.692,2.00,3.01,102.5,840.750
261,11/19/24 12:12:25 PM,-0.402,63.082,2.00,3.01,96.9,840.650
262,11/19/24 12:22:25 PM,-0.702,64.904,2.67,4.01,85.6,840.550
263,11/19/24 12:32:25 PM,-0.496,65.989,2.67,4.01,84.2,840.550
264,11/19/24 12:42:25 PM,-0.514,64.685,2.34,3.67,82.8,840.450
265,11/19/24 12:52:25 PM,-0.367,65.368,2.67,4.01,78.6,840.450
266,11/19/24 01:02:25 PM,0.341,64.326,2.34,4.01,66.0,840.450
267,11/19/24 01:12:25 PM,0.335,63.629,3.01,4.34,60.4,840.450
268,11/19/24 01:22:25 PM,-0.490,66.581,3.01,4.68,75.8,840.550
269,11/19/24 01:32:25 PM,-0.434,67.573,2.67,4.68,66.0,840.550
270,11/19/24 01:42:25 PM,-0.169,66.316,3.34,4.68,66.0,840.450
271,11/19/24 01:52:25 PM,0.303,65.003,3.67,5.01,60.4,840.350
272,11/19/24 02:02:25 PM,0.225,65.182,3.34,5.01,57.6,840.550
273,11/19/24 02:12:25 PM,0.609,62.728,3.01,5.01,44.9,840.650
274,11/19/24 02:22:25 PM,0.317,62.217,3.34,5.01,39.3,840.750
275,11/19/24 02:32:25 PM,0.459,61.369,3.34,4.34,44.9,840.950
276,11/19/24 02:42:25 PM,0.220,63.775,3.01,3.67,63.2,841.050
277,11/19/24 02:52:25 PM,-0.155,65.879,2.67,4.01,70.2,841.150
278,11/19/24 03:02:25 PM,-0.246,64.450,2.67,4.01,70.2,841.250
279,11/19/24 03:12:25 PM,-0.702,66.798,2.67,4.34,84.2,841.350
280,11/19/24 03:22:25 PM,-1.177,70.005,2.67,4.34,101.1,841.350
281,11/19/24 03:32:25 PM,-1.386,70.565,2.67,4.01,101.1,841.450
282,11/19/24 03:42:25 PM,-2.043,72.261,3.01,4.34,94.1,841.450
283,11/19/24 03:52:25 PM,-2.750,75.470,2.34,4.01,101.1,841.750
284,11/19/24 04:02:25 PM,-3.295,76.864,2.34,3.34,108.1,841.850
285,11/19/24 04:12:25 PM,-3.472,76.921,2.00,2.67,102.5,841.850
286,11/19/24 04:22:25 PM,-3.681,77.272,2.00,2.67,96.9,841.850
287,11/19/24 04:32:25 PM,-4.380,78.624,2.00,3.34,84.2,841.950
288,11/19/24 04:42:25 PM,-5.461,81.999,1.67,2.34,95.5,842.250
289,11/19/24 04:52:25 PM,-6.225,84.071,1.67,2.34,103.9,842.250
290,11/19/24 05:02:25 PM,-6.759,85.565,1.67,2.34,109.5,842.350
291,11/19/24 05:12:25 PM,-7.212,86.479,1.00,2.00,84.2,842.350
292,11/19/24 05:22:25 PM,-7.638,88.080,1.00,1.67,37.9,842.450
293,11/19/24 05:32:25 PM,-7.498,88.107,1.34,2.00,59.0,842.450
294,11/19/24 05:42:25 PM,-7.895,88.426,0.67,1.34,99.7,842.450
295,11/19/24 05:52:25 PM,-8.260,90.002,0.33,1.00,103.9,842.350
296,11/19/24 06:02:25 PM,-8.657,90.436,0.33,1.00,87.0,842.450
297,11/19/24 06:12:25 PM,-8.697,91.003,0.33,1.00,37.9,842.550
298,11/19/24 06:22:25 PM,-8.576,91.440,0.33,1.00,39.3,842.450
299,11/19/24 06:32:25 PM,-9.070,90.961,0.00,0.33,39.3,842.450
300,11/19/24 06:42:25 PM,-9.322,92.941,0.00,0.67,39.3,842.450
301,11/19/24 06:52:25 PM,-9.263,92.201,0.67,1.00,54.8,842.450
302,11/19/24 07:02:25 PM,-9.461,91.405,0.33,1.00,57.6,842.650
303,11/19/24 07:12:25 PM,-9.681,91.548,0.33,1.67,63.2,842.450
304,11/19/24 07:22:25 PM,-9.740,90.944,1.34,2.00,123.5,842.550
305,11/19/24 07:32:25 PM,-9.820,91.208,1.00,1.67,109.5,842.750
306,11/19/24 07:42:25 PM,-10.182,92.464,0.00,1.00,109.5,842.750
307,11/19/24 07:52:25 PM,-10.142,92.087,1.00,1.67,150.2,842.950
308,11/19/24 08:02:25 PM,-10.362,90.788,1.34,2.00,141.8,842.850
309,11/19/24 08:12:25 PM,-10.330,90.915,1.00,1.67,127.8,842.750
310,11/19/24 08:22:25 PM,-10.469,91.609,0.33,1.34,115.1,842.750
311,11/19/24 08:32:25 PM,-10.627,91.743,0.00,0.00,99.7,842.750
312,11/19/24 08:42:25 PM,-11.019,91.916,0.67,1.34,344.0,842.850
313,11/19/24 08:52:25 PM,-10.539,93.652,0.33,1.00,322.9,842.950
314,11/19/24 09:02:25 PM,-10.115,92.943,0.00,0.67,331.3,842.950
315,11/19/24 09:12:25 PM,-10.919,93.182,0.33,1.00,331.3,842.850
316,11/19/24 09:22:25 PM,-10.657,95.537,0.00,0.67,331.3,842.850
317,11/19/24 09:32:25 PM,-10.450,96.280,0.00,0.33,331.3,842.950
318,11/19/24 09:42:25 PM,-10.383,95.969,0.00,1.00,334.1,843.050
319,11/19/24 09:52:25 PM,-10.608,95.180,0.67,1.34,30.9,843.050
320,11/19/24 10:02:25 PM,-10.804,95.573,0.33,1.34,54.8,843.050
321,11/19/24 10:12:25 PM,-11.147,96.146,0.00,0.67,53.3,843.050
322,11/19/24 10:22:25 PM,-11.300,96.779,0.67,1.67,87.0,843.050
323,11/19/24 10:32:25 PM,-11.986,95.926,1.00,1.67,113.7,842.950
324,11/19/24 10:42:25 PM,-12.364,97.974,0.67,1.34,82.8,842.950
325,11/19/24 10:52:25 PM,-12.021,98.395,0.33,1.67,25.3,843.050
326,11/19/24 11:02:25 PM,-11.847,97.949,0.33,1.34,35.1,843.050
327,11/19/24 11:12:25 PM,-11.852,96.770,1.34,2.34,87.0,843.050
328,11/19/24 11:22:25 PM,-11.954,95.288,1.00,2.34,87.0,843.150
